section,group,name,url,description,tags,stars,last_push,line
Courses,,CS 378,https://github.com/ut-cs378-vision-2014fall/course-info,3D Reconstruction with Computer Vision UTexas.,,75,2015-02-17,840
Courses,,Lectures,https://github.com/ut-cs378-vision-2014fall/course-info/tree/master/meeting-notes,"★ 75 stars, last push 2015-02-17.",,,,842
Courses,,CS 4620,https://www.cs.cornell.edu/Courses/CS4620/2014fa/index.shtml#,Introduction to Computer Graphics Cornell University.,,,,843
Courses,,Assignments,https://www.cs.cornell.edu/Courses/CS4620/2014fa/index.shtml#asgn,,,,,845
Courses,,Exams,https://www.cs.cornell.edu/Courses/CS4620/2014fa/index.shtml#exams,,,,,846
Courses,,CS 4670,https://www.cs.cornell.edu/courses/CS4670/2015sp/,Introduction to Computer Vision Cornell University.,,,,847
Courses,,Assignments,https://www.cs.cornell.edu/courses/CS4670/2015sp/projects/projects.html,,,,,849
Courses,,Lectures,https://www.cs.cornell.edu/courses/CS4670/2015sp/lectures/lectures.html,,,,,850
Courses,,CS 6670,https://canvas.instructure.com/courses/904706,Computer Vision Cornell University.,,,,851
Courses,,Syllabus,https://canvas.instructure.com/courses/904706/assignments/syllabus,,,,,853
Courses,,Assignments,https://canvas.instructure.com/courses/904706/assignments,,,,,855
Courses,,CSCI 1230,https://cs.brown.edu/courses/csci1230/index.html,Introduction to Computer Graphics Brown University.,,,,856
Courses,,Lectures,http://cs.brown.edu/courses/csci1230/lectures.html,,,,,858
Courses,,Labs,http://cs.brown.edu/courses/csci1230/labs.html,,,,,859
Courses,,Demos,http://cs.brown.edu/courses/csci1230/demos.html,,,,,860
Courses,,CSCI-GA.2270-001,https://mrl.nyu.edu/~perlin/courses/fall2015/,Graduate Computer Graphics New York University.,,,,861
Courses,,AM 207,https://am207.github.io/2016/index.html,Monte Carlo Methods and Stochastic Optimization Harvard University.,,,,867
Courses,,Lecture Videos,http://cm.dce.harvard.edu/2015/02/24104/publicationListing.shtml,,,,,869
Courses,,Assignments,http://am207.github.io/2016/homework.html,,,,,870
Courses,,Lecture Notes,http://am207.github.io/2016/lectures.html,,,,,871
Courses,,CS 75,http://ocw.tufts.edu/Course/75,Introduction to Game Development Tufts University.,,,,872
Courses,,Ming Y. Chow,https://mchow01.github.io,"The course taught by  teaches game development initially in PyGame through Python, before moving on to addressing all facets of game development. Topics addressed include game physics, sprites, animation, game development methodology, sound, testing, MMORPGs and online games, and addressing mobile development in Android, HTML5, and iOS. Most to all of the development is focused on PyGame for learning principles.",,,,873
Courses,,Text Lectures,http://ocw.tufts.edu/Course/75/Learningunits,,,,,874
Courses,,Assignments,http://ocw.tufts.edu/Course/75/Assignments,,,,,875
Courses,,Labs,http://ocw.tufts.edu/Course/75/Labs,,,,,876
Courses,,CS 50,https://cs50.github.io/games/,Intro to Game Developement Harvard University.,,,,877
Courses,,LÖVE 2D,https://love2d.org/,"This course picks up where Harvard College’s CS50 leaves off, focusing on the development of 2D and 3D interactive games. Students explore the design of such childhood games as Super Mario Bros., Legend of Zelda, and Portal in a quest to understand how video games themselves are implemented. Via lectures and hands-on projects, the course explores principles of 2D and 3D graphics, animation, sound, and collision detection using frameworks like Unity and , as well as languages like Lua and C#. By class’s end, students will have programmed several of their own games and gained a thorough understanding of the basics of game design and development.",,,,878
Courses,,Assignments,https://cs50.github.io/games/assignments,,,,,879
Courses,,Lecture Videos,https://cs50.github.io/games/lectures,,,,,880
Courses,,CS 100,https://github.com/mikeizbicki/ucr-cs100,Source Software Construction UC Riverside.,Open,508,2019-04-04,881
Courses,,Assignments,https://github.com/mikeizbicki/ucr-cs100/tree/2015winter/assignments,"★ 508 stars, last push 2019-04-04.",,,,884
Courses,,CS 108,https://web.stanford.edu/class/archive/cs/cs108/cs108.1092/,Object Oriented System Design Stanford.,,,,885
Courses,,CS 168,https://inst.eecs.berkeley.edu/~cs168/fa15/,Computer Networks UC Berkeley.,,,,887
Courses,,CS 193a,https://web.stanford.edu/class/cs193a/lectures.shtml,"Android App Development, Spring 2016 Stanford University.",,,,890
Courses,,here,https://web.stanford.edu/class/cs193a/videos.shtml,Videos: Videos list can be found .,,,,894
Courses,,here,https://github.com/VoLuong/Materials-CS193A-Android-App-Development-Standford,"Other materials: Some codes, handsout, homework ..... and lecture notes are not downloadable on the site due to login requirement. Please head to my Github repo  to download them.",,119,,895
Courses,,CS 193p,https://itunes.apple.com/us/course/developing-ios-7-apps-for/id733644550,Developing Applications for iOS Stanford University.,,,,896
Courses,,Programming Abstractions,https://itunes.apple.com/us/course/programming-abstractions/id495054099,Recommended: .,,,,899
Courses,,Updated courses for iOS8 - Swift,https://itunes.apple.com/us/course/developing-ios-8-apps-swift/id961180099,,,,,900
Courses,,Updated courses for iOS9 - Swift,https://itunes.apple.com/us/course/developing-ios-9-apps-swift/id1104579961,,,,,901
Courses,,CS 223A,https://see.stanford.edu/Course/CS223A,Introduction to Robotics Stanford University.,,,,902
Courses,,CS 262a,https://www.cs.berkeley.edu/~brewer/cs262/,Advanced Topics in Computer Systems UC Berkeley.,,,,904
Courses,,CS 294,https://inst.eecs.berkeley.edu/~cs294-101/sp15/,Cutting-edge Web Technologies Berkeley.,,,,909
Courses,,CS 411,https://video.bilkent.edu.tr/course_videos.php?courseid=10,Software Architecture Design Bilkent University.,,,,911
Courses,,CS 3152,http://www.cs.cornell.edu/courses/CS3152/2014sp/,Introduction to Computer Game Development Cornell University.,,,,913
Courses,,Syllabus,http://www.cs.cornell.edu/courses/CS3152/2014sp/about/faq.php,,,,,915
Courses,,Lectures,http://www.cs.cornell.edu/courses/CS3152/2014sp/lectures/index.php,,,,,916
Courses,,Assignments,http://www.cs.cornell.edu/courses/CS3152/2014sp/assignments/index.php,,,,,917
Courses,,CS 4152,http://www.cs.cornell.edu/courses/CS4152/2014sp/,Advanced Topics in Computer Game Development Cornell University.,,,,918
Courses,,Syllabus,http://www.cs.cornell.edu/courses/CS4152/2014sp/about/faq.php,,,,,920
Courses,,Lectures,http://www.cs.cornell.edu/courses/CS4152/2014sp/sessions/index.php,,,,,921
Courses,,Assignments,http://www.cs.cornell.edu/courses/CS4152/2014sp/assignments/index.php,,,,,922
Courses,,CS 4154,http://www.cs.cornell.edu/courses/CS4154/2014fa/,Analytics-driven Game Design Cornell University.,,,,923
Courses,,Syllabus,http://www.cs.cornell.edu/courses/CS4154/2014fa/about/faq.php,,,,,925
Courses,,Lectures,http://www.cs.cornell.edu/courses/CS4154/2014fa/lectures/index.php,,,,,926
Courses,,Assignments,http://www.cs.cornell.edu/courses/CS4154/2014fa/assignments/index.php,,,,,927
Courses,,CS 4812,https://courses.cit.cornell.edu/physics4481-7681_2018fa/,Quantum Information Processing Cornell University.,,,,928
Courses,,CS 4860,https://www.cs.cornell.edu/courses/CS4860/2012fa/,Applied Logic Cornell University.,,,,932
Courses,,www.nuprl.org,http://www.nuprl.org,"In addition to basic first-order logic, when taught by Computer Science this course involves elements of Formal Methods and Automated Reasoning. Formal Methods is concerned with proving properties of algorithms, specifying programming tasks and synthesizing programs from proofs. We will use formal methods tools such as interactive proof assistants (see ). We will also spend two weeks on constructive type theory, the language used by the Coq and Nuprl proof assistants.",,,,933
Courses,,Syllabus,https://www.cs.cornell.edu/courses/CS4860/2012fa/schedule.php,,,,,934
Courses,,CS 5150,https://www.cs.cornell.edu/courses/CS5150/2014fa/overview.html,Software Engineering Cornell University.,,,,937
Courses,,Lectures,https://www.cs.cornell.edu/courses/CS5150/2014fa/materials.html,,,,,939
Courses,,Assignments,https://www.cs.cornell.edu/courses/CS5150/2014fa/assignments.html,,,,,940
Courses,,CS 5220,https://www.cs.cornell.edu/~bindel/class/cs5220-f11/,Applications of Parallel Computers Cornell University.,,,,941
Courses,,Lectures,https://www.cs.cornell.edu/~bindel/class/cs5220-f11/lectures.html,,,,,950
Courses,,Assignments,https://www.cs.cornell.edu/~bindel/class/cs5220-f11/assignments.html,,,,,951
Courses,,CS 5540,https://sites.google.com/site/cs5540sp2013/,Computational Techniques for Analyzing Clinical Data Cornell University.,,,,952
Courses,,Syllabus,https://sites.google.com/site/cs5540sp2013/home/course-description,,,,,954
Courses,,Lectures,https://sites.google.com/site/cs5540sp2013/lectures,,,,,955
Courses,,Assignments,https://sites.google.com/site/cs5540sp2013/assignments,,,,,956
Courses,,CS 5724,http://courses2.cit.cornell.edu/cs5724/,Evolutionary Computation Cornell University.,,,,957
Courses,,Lectures,http://courses2.cit.cornell.edu/cs5724/schedule.htm,,,,,960
Courses,,CS 6452,https://www.cs.cornell.edu/courses/CS6452/2012sp/index.php,Datacenter Networks and Services Cornell University.,,,,962
Courses,,Syllabus,https://www.cs.cornell.edu/courses/CS6452/2012sp/lectures.php,,,,,964
Courses,,CS 6630,https://www.cs.cornell.edu/courses/CS6630/2012sp/about.stm,Realistic Image Synthesis Cornell University.,,,,966
Courses,,Lectures,https://www.cs.cornell.edu/courses/CS6630/2012sp/schedule.stm,,,,,969
Courses,,CS 6640,https://www.cs.cornell.edu/courses/CS6640/2012fa/index.shtml#,Computational Photography Cornell University.,,,,972
Courses,,Lectures,https://www.cs.cornell.edu/courses/CS6640/2012fa/index.shtml#schedule,,,,,974
Courses,,Assignments,https://www.cs.cornell.edu/courses/CS6640/2012fa/index.shtml#hw,,,,,975
Courses,,CS 6650,https://www.cs.cornell.edu/courses/CS6650/2013fa/,Computational Motion Cornell University.,,,,976
Courses,,CS 6840,https://www.cs.cornell.edu/courses/CS6840/2014sp/,Algorithmic Game Theory Cornell University.,,,,978
Courses,,CSE 154,https://courses.cs.washington.edu/courses/cse154/14au/,Web Programming University of Washington.,,,,984
Courses,,Lectures,https://courses.cs.washington.edu/courses/cse154/14au/lectures.shtml#today,,,,,986
Courses,,Assignments,https://courses.cs.washington.edu/courses/cse154/14au/homework.shtml,,,,,987
Courses,,ESM 296-4F,http://ucsb-bren.github.io/esm296-4f/,GIS & Spatial Analysis UC Santa Barbara.,,,,988
Courses,,James Frew,http://www.bren.ucsb.edu/people/Faculty/james_frew.htm,"Taught by , Ben Best, and Lisa Wedding.",,,,989
Courses,,ICS 314,https://philipmjohnson.github.io/ics314f13/,Software Engineering University of Hawaii.,,,,992
Courses,,Philip Johnson,https://philipmjohnson.org/,Taught by .,,,,993
Courses,,"""Athletic Software Engineering"" pedagogy",https://philipmjohnson.org/essays/ase-initial-results.html,Introduction to software engineering using the .,,,,994
Courses,,Readings,https://philipmjohnson.github.io/ics314f13/readings/,,,,,995
Courses,,Experiences,https://philipmjohnson.github.io/ics314f13/experiences/,,,,,996
Courses,,Assessments,https://philipmjohnson.github.io/ics314f13/assessments/,,,,,997
Courses,,IGME 582,http://hfoss-fossrit.rhcloud.com,Humanitarian Free & Open Source Software Development Rochester Institute of Technology.,,,,998
Courses,,I485 / H400,https://www.informatics.indiana.edu/rocha/i-bic/,Biologically Inspired Computation Indiana University.,,,,1000
Courses,,Luis Rocha,https://www.informatics.indiana.edu/rocha/lr_form.html,"Course taught by  about the multi-disciplinary field algorithms inspired by naturally occurring phenomenon. This course provides introduces the following areas: L-systems, Cellular Automata, Emergence, Genetic Algorithms, Swarm Intelligence and Artificial Immune Systems. It's aim is to cover the fundamentals and enable readers to build up a proficiency in applying various algorithms to real-world problems.",,,,1001
Courses,,Lectures,https://www.informatics.indiana.edu/rocha/i-bic/#materials,,,,,1002
Courses,,Assignments,https://www.informatics.indiana.edu/rocha/i-bic/#labs,,,,,1003
Courses,,Open Sourced Elective: Database and Rails,https://www.schneems.com/ut-rails/,Intro to Ruby on Rails University of Texas.,,,,1004
Courses,,Videos,https://www.youtube.com/playlist?list=PL7A85FD7803A8CB1F,,,,,1008
Courses,,SCICOMP,http://mlecture.uni-bremen.de/ml/index.php?option=com_content&view=article&id=233,An Introduction to Efficient Scientific Computation Universität Bremen.,,,,1009
Courses,,Oliver Serang,http://colorfulengineering.org/,"This is a graduate course in scientific computing created and taught by  in 2014, which covers topics in computer science and statistics with applications from biology. The course is designed top-down, starting with a problem and then deriving a variety of solutions from scratch.",,,,1010
Courses,,Lecture videos on Youtube,https://www.youtube.com/user/fillwithlight/videos,And for direct download.,,,,1012
Courses,,14-740,http://www.ini740.rocks/F20,Fundamentals of Computer Networks CMU.,,,,1013
Courses,,STAT 340,https://andrewpbray.github.io/reg/index.html,Applied Regression Methods Smith College.,,,,1022
Courses,,Syllabus,https://andrewpbray.github.io/reg/syllabus.html,,,,,1029
